@relation strike-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-weka.filters.unsupervised.attribute.Normalize

@attribute country=1 numeric
@attribute country=2 numeric
@attribute country=3 numeric
@attribute country=4 numeric
@attribute country=5 numeric
@attribute country=6 numeric
@attribute country=7 numeric
@attribute country=8 numeric
@attribute country=9 numeric
@attribute country=10 numeric
@attribute country=11 numeric
@attribute country=12 numeric
@attribute country=13 numeric
@attribute country=14 numeric
@attribute country=15 numeric
@attribute country=16 numeric
@attribute country=17 numeric
@attribute country=18 numeric
@attribute year numeric
@attribute unemployment numeric
@attribute inflation numeric
@attribute representation numeric
@attribute centralization numeric
@attribute volume numeric

@data
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.088235,0.094118,0.108553,0.583215,0,0.017
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.117647,0.088235,0.128289,0.583215,0,0.035857
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147059,0.064706,0.236842,0.686703,0,0.016286
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.176471,0.047059,0.069079,0.686703,0,0.046286
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.205882,0.052941,0.598684,0.686703,0,0.012571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.235294,0.076471,0.282895,0.119648,0,0.021571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.264706,0.070588,0.233553,0.119648,0,0.011714
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.294118,0.064706,0.174342,0.119648,0,0.028286
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.323529,0.064706,0.266447,0.119648,0,0.020286
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.352941,0.070588,0.263158,0.343635,0,0.062
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.382353,0.052941,0.200658,0.343635,0,0.025143
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.411765,0.070588,0.184211,0.343635,0,0.009857
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.441176,0.070588,0.180921,0.343635,0,0.024857
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.470588,0.094118,0.1875,0.465551,0,0.040286
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.152941,0.246711,0.155089,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.529412,0.135294,0.296053,0.155089,0,0.020429
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.558824,0.141176,0.289474,0.155089,0,0.015571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.588235,0.152941,0.276316,0.155089,0,0.038714
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.617647,0.158824,0.299342,0.155089,0,0.032571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.647059,0.152941,0.335526,0.407428,0,0.033143
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.676471,0.164706,0.546053,0.407428,0,0.028143
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.705882,0.241176,0.483553,0.407428,0,0.032429
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735294,0.258824,0.411184,0.407428,0,0.033571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.764706,0.288235,0.404605,0.407428,0,0.019857
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.794118,0.305882,0.394737,0.475475,0,0.016857
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.823529,0.347059,0.450658,0.475475,0,0.025571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.852941,0.370588,0.532895,0.475475,0,0.012286
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.882353,0.435294,0.536184,0.853984,0,0.011714
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.911765,0.476471,0.483553,0.853984,0,0.018143
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.941176,0.488235,0.411184,0.853984,0,0.010571
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.970588,0.570588,0.338816,0.853984,0,0.010714
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.286184,0.853984,0,0.005857
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.376471,0.348684,0.398923,0.25,0.016
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029412,0.358824,0.164474,0.398923,0.25,0.004143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058824,0.323529,0.032895,0.398923,0.25,0.013571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.088235,0.305882,0.101974,0.323788,0.25,0.014
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.117647,0.229412,0.151316,0.323788,0.25,0.007143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.147059,0.182353,0.180921,0.323788,0.25,0.012714
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.176471,0.158824,0.164474,0.323788,0.25,0.008429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.205882,0.158824,0.164474,0.366317,0.25,0.006143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235294,0.111765,0.128289,0.366317,0.25,0.000429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.264706,0.052941,0.144737,0.366317,0.25,0.000286
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294118,0.035294,0.171053,0.366317,0.25,0.000429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.323529,0.035294,0.190789,0.42444,0.25,0.003143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.352941,0.041176,0.194079,0.42444,0.25,0.012571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.382353,0.035294,0.174342,0.42444,0.25,0.000143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.411765,0.029412,0.200658,0.42444,0.25,0.000286
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.441176,0.035294,0.213816,0.461299,0.25,0.000143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.470588,0.1,0.148026,0.461299,0.25,0.002714
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.070588,0.148026,0.461299,0.25,0.000143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.529412,0.041176,0.157895,0.461299,0.25,0.001714
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.558824,0.035294,0.207237,0.525092,0.25,0.000571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.588235,0.041176,0.266447,0.525092,0.25,0.029
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.617647,0.052941,0.276316,0.525092,0.25,0.000429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.647059,0.058824,0.325658,0.542104,0.25,0.003571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.676471,0.123529,0.325658,0.542104,0.25,0.006857
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.705882,0.235294,0.289474,0.542104,0.25,0.000429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.735294,0.235294,0.236842,0.542104,0.25,0.003571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.764706,0.229412,0.217105,0.496739,0.25,0.000143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.794118,0.217647,0.184211,0.496739,0.25,0.028143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.823529,0.194118,0.230263,0.496739,0.25,0.003143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.852941,0.194118,0.273026,0.496739,0.25,0.000857
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.882353,0.270588,0.302632,0.506663,0.25,0.000429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.911765,0.394118,0.269737,0.506663,0.25,0.000143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.941176,0.482353,0.203947,0.434363,0.25,0.000286
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.970588,0.482353,0.174342,0.434363,0.25,0.037143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.488235,0.167763,0.434363,0.25,0.000286
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.429412,0.355263,0.03856,0.5,0.110429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.029412,0.535294,0.398026,0.03856,0.5,0.107429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.058824,0.564706,0.259868,0.03856,0.5,0.016714
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.088235,0.476471,0.095395,0.067479,0.5,0.013571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.117647,0.4,0.180921,0.067479,0.5,0.048
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.147059,0.452941,0.236842,0.067479,0.5,0.01
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.176471,0.541176,0.230263,0,0.5,0.019286
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205882,0.505882,0.243421,0,0.5,0.026714
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.235294,0.470588,0.095395,0,0.5,0.025857
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.264706,0.394118,0.108553,0,0.5,0.016429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.294118,0.335294,0.184211,0.04182,0.5,0.084143
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.323529,0.335294,0.233553,0.04182,0.5,0.022857
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.352941,0.358824,0.177632,0.04182,0.5,0.050571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.382353,0.276471,0.315789,0.04182,0.5,0.113429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.411765,0.270588,0.259868,0.100794,0.5,0.113714
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.441176,0.276471,0.197368,0.100794,0.5,0.161286
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.470588,0.294118,0.200658,0.100794,0.5,0.037429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.311765,0.25,0.100794,0.5,0.082
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.529412,0.294118,0.338816,0.061525,0.5,0.186286
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.558824,0.341176,0.365132,0.061525,0.5,0.200714
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.588235,0.323529,0.391447,0.061525,0.5,0.054143
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.617647,0.364706,0.381579,0.061525,0.5,0.040571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.647059,0.335294,0.470395,0.071307,0.5,0.039571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.676471,0.311765,0.654605,0.071307,0.5,0.102857
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.705882,0.429412,0.782895,0.071307,0.5,0.055714
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.735294,0.529412,0.6875,0.071307,0.5,0.147429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.764706,0.517647,0.542763,0.047065,0.5,0.081571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.794118,0.482353,0.345395,0.047065,0.5,0.109286
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.823529,0.417647,0.529605,0.047065,0.5,0.250286
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.852941,0.429412,0.694079,0.047065,0.5,0.068571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.882353,0.582353,0.766447,0.012475,0.5,0.071857
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.911765,0.670588,0.657895,0.012475,0.5,0.072
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.941176,0.823529,0.440789,0.020981,0.5,0.054571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.970588,0.917647,0.378289,0.020981,0.5,0.067429
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.273026,0.020981,0.5,0.074429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.517647,0.565789,0.415934,0.25,0.062429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029412,0.558824,0.157895,0.415934,0.25,0.048143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.058824,0.588235,0.141447,0.45421,0.25,0.077857
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.088235,0.511765,0.174342,0.45421,0.25,0.070429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.117647,0.441176,0.171053,0.45421,0.25,0.073
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.147059,0.547059,0.207237,0.45421,0.25,0.053143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.176471,0.435294,0.131579,0.45421,0.25,0.058143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.205882,0.376471,0.200658,0.471222,0.25,0.051857
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.235294,0.317647,0.095395,0.471222,0.25,0.113143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.264706,0.235294,0.164474,0.471222,0.25,0.069
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.294118,0.2,0.161184,0.471222,0.25,0.114714
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.323529,0.258824,0.259868,0.471222,0.25,0.257
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.352941,0.223529,0.315789,0.45421,0.25,0.126857
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.382353,0.247059,0.302632,0.45421,0.25,0.179429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.411765,0.311765,0.233553,0.45421,0.25,0.079571
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.441176,0.335294,0.174342,0.45421,0.25,0.166143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.470588,0.311765,0.138158,0.45421,0.25,0.096429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.329412,0.134868,0.486816,0.25,0.102714
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.529412,0.329412,0.180921,0.486816,0.25,0.410714
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.558824,0.311765,0.259868,0.486816,0.25,0.223714
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.588235,0.311765,0.256579,0.486816,0.25,0.156857
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.617647,0.370588,0.282895,0.489651,0.25,0.205286
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.647059,0.364706,0.450658,0.489651,0.25,0.242571
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.676471,0.311765,0.723684,0.489651,0.25,0.197286
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.705882,0.341176,0.654605,0.489651,0.25,0.274
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.735294,0.388235,0.644737,0.573292,0.25,0.253429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.764706,0.411765,0.703947,0.573292,0.25,0.164143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.794118,0.417647,0.490132,0.573292,0.25,0.100286
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.823529,0.447059,0.582237,0.573292,0.25,0.267143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.852941,0.441176,0.796053,0.573292,0.25,0.158286
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.882353,0.458824,0.736842,0.573292,0.25,0.100714
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.911765,0.494118,0.638158,0.573292,0.25,0.177857
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.941176,0.547059,0.575658,0.561951,0.25,0.135
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.970588,0.570588,0.450658,0.561951,0.25,0.084429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.582353,0.398026,0.561951,0.25,0.036714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064706,0.638158,0.13666,0.125,0.062714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.029412,0.070588,0.259868,0.218883,0.125,0.151571
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.058824,0.076471,0.3125,0.306776,0.125,0.040857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.088235,0.1,0.309211,0.306776,0.125,0.035571
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.117647,0.105882,0.0625,0.367735,0.125,0.030714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.147059,0.1,0.095395,0.367735,0.125,0.037429
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.176471,0.082353,0.203947,0.367735,0.125,0.042857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.205882,0.082353,0.082237,0.391834,0.125,0.043714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.235294,0.088235,0.128289,0.391834,0.125,0.039857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.264706,0.064706,0.213816,0.384746,0.125,0.030857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.294118,0.058824,0.273026,0.384746,0.125,0.037
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.323529,0.076471,0.319079,0.384746,0.125,0.030857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.352941,0.070588,0.348684,0.406011,0.125,0.015
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.382353,0.070588,0.220395,0.406011,0.125,0.016429
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.411765,0.070588,0.3125,0.406011,0.125,0.028143
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.441176,0.076471,0.263158,0.406011,0.125,0.001286
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.470588,0.076471,0.226974,0.39467,0.125,0.008571
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.070588,0.273026,0.39467,0.125,0.012857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,0.064706,0.266447,0.278424,0.125,0.016286
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.558824,0.064706,0.348684,0.278424,0.125,0.016857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0.070588,0.302632,0.278424,0.125,0.025286
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.617647,0.082353,0.256579,0.388999,0.125,0.021286
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.647059,0.076471,0.476974,0.388999,0.125,0.018143
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.676471,0.082353,0.858553,0.388999,0.125,0.038
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0.111765,0.483553,0.388999,0.125,0.031429
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.735294,0.117647,0.404605,0.353558,0.125,0.012571
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.764706,0.117647,0.365132,0.353558,0.125,0.005714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.794118,0.129412,0.233553,0.353558,0.125,0.005143
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.823529,0.123529,0.217105,0.384746,0.125,0.003429
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.852941,0.117647,0.348684,0.350723,0.125,0.003571
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.882353,0.129412,0.259868,0.350723,0.125,0.002
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.911765,0.141176,0.184211,0.350723,0.125,0.001857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.941176,0.152941,0.157895,0.367735,0.125,0.001714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.970588,0.158824,0.171053,0.367735,0.125,0.001143
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.152941,0.161184,0.367735,0.125,0.000857
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.141176,0.486842,0.380493,0.75,0.003429
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.029412,0.205882,0.095395,0.39467,0.75,0.001571
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.058824,0.147059,0.095395,0.39467,0.75,0.001429
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.088235,0.105882,0.226974,0.39467,0.75,0.002857
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.117647,0.076471,0.157895,0.39467,0.75,0.006286
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.147059,0.052941,0.157895,0.423022,0.75,0.009714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.176471,0.070588,0.296053,0.423022,0.75,0.000286
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.205882,0.135294,0.167763,0.384746,0.75,0.001714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.235294,0.105882,0.131579,0.384746,0.75,0.000571
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.264706,0.064706,0.171053,0.384746,0.75,0.020286
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.294118,0.047059,0.138158,0.384746,0.75,0.001
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.323529,0.029412,0.171053,0.384746,0.75,0.000429
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.352941,0.035294,0.203947,0.366317,0.75,0.001571
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.382353,0.029412,0.286184,0.366317,0.75,0.001714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.411765,0.029412,0.286184,0.366317,0.75,0.002143
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.441176,0.047059,0.286184,0.366317,0.75,0.000429
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.470588,0.094118,0.210526,0.319535,0.75,0.000286
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.082353,0.217105,0.319535,0.75,0.000571
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.529412,0.058824,0.338816,0.319535,0.75,0.000857
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.558824,0.058824,0.217105,0.319535,0.75,0.009429
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.588235,0.076471,0.342105,0.328041,0.75,0.003571
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.617647,0.129412,0.351974,0.328041,0.75,0.004714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.647059,0.129412,0.358553,0.37624,0.75,0.020143
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.676471,0.158824,0.411184,0.37624,0.75,0.000286
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.705882,0.305882,0.430921,0.37624,0.75,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.735294,0.323529,0.394737,0.37624,0.75,0.000429
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.764706,0.311765,0.309211,0.413099,0.75,0.008143
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.794118,0.311765,0.230263,0.413099,0.75,0.000143
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.823529,0.317647,0.233553,0.413099,0.75,0.009714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.852941,0.352941,0.309211,0.413099,0.75,0.001857
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.882353,0.505882,0.319079,0.356394,0.75,0.000714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.911765,0.670588,0.289474,0.356394,0.75,0.007
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.941176,0.805882,0.1875,0.384746,0.75,0.003714
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.970588,0.829412,0.203947,0.384746,0.75,0.000857
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.752941,0.167763,0.384746,0.75,0.002714
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.460526,0.415934,0.375,0.351714
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.029412,0,0.351974,0.415934,0.375,0.008286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.058824,0,0.253289,0.415934,0.375,0.005429
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.088235,0.005882,0.243421,0.505245,0.375,0.005571
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.117647,0,0.180921,0.505245,0.375,0.013857
