@relation meta-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-weka.filters.unsupervised.attribute.Normalize-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute DS_Name=Aust_Credit numeric
@attribute DS_Name=BT numeric
@attribute DS_Name=Belgian numeric
@attribute DS_Name=CUT numeric
@attribute DS_Name=Chromosone numeric
@attribute DS_Name=Credit numeric
@attribute DS_Name=DNA numeric
@attribute DS_Name=Diabetes numeric
@attribute DS_Name=Digits numeric
@attribute DS_Name=Faults numeric
@attribute DS_Name=German_Credit numeric
@attribute DS_Name=Head numeric
@attribute DS_Name=Heart numeric
@attribute DS_Name=KlDigits numeric
@attribute DS_Name=Letters numeric
@attribute DS_Name=NewBelgian numeric
@attribute DS_Name=SatImage numeric
@attribute DS_Name=Segment numeric
@attribute DS_Name=Shuttle numeric
@attribute DS_Name=Technical numeric
@attribute DS_Name=TseTse numeric
@attribute DS_Name=Vehicle numeric
@attribute T numeric
@attribute N numeric
@attribute p numeric
@attribute k numeric
@attribute Bin numeric
@attribute Cost numeric
@attribute SDratio numeric
@attribute correl numeric
@attribute cancor1 numeric
@attribute cancor2 numeric
@attribute fract1 numeric
@attribute fract2 numeric
@attribute skewness numeric
@attribute kurtosis numeric
@attribute Hc numeric
@attribute Hx numeric
@attribute MCx numeric
@attribute EnAtr numeric
@attribute NSRatio numeric
@attribute Alg_Name=Ac2 numeric
@attribute Alg_Name=Alloc80 numeric
@attribute Alg_Name=BackProp numeric
@attribute Alg_Name=Bayes numeric
@attribute Alg_Name=BayesTree numeric
@attribute Alg_Name=C4_5 numeric
@attribute Alg_Name=CART numeric
@attribute Alg_Name=Cal5 numeric
@attribute Alg_Name=Cascade numeric
@attribute Alg_Name=Castle numeric
@attribute Alg_Name=Cn2 numeric
@attribute Alg_Name=Default numeric
@attribute Alg_Name=Dipol92 numeric
@attribute Alg_Name=Discrim numeric
@attribute Alg_Name=ITrule numeric
@attribute Alg_Name=IndCART numeric
@attribute Alg_Name=KNN numeric
@attribute Alg_Name=Kohonen numeric
@attribute Alg_Name=LVQ numeric
@attribute Alg_Name=LogDisc numeric
@attribute Alg_Name=NewId numeric
@attribute Alg_Name=QuaDisc numeric
@attribute Alg_Name=RBF numeric
@attribute Alg_Name=Smart numeric
@attribute class numeric

@data
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002015
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001901
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001825
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000038
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000798
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001749
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001065
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671,0.038628,0.126437,0,0,0,0.163108,0.431954,0.790289,0.741721,1,0.582986,0.038743,0.010491,0.142938,0.82844,0.230289,0.008927,0.096266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001149
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001704
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000079
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038286
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038286
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00103
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000436
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000634
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001902
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000238
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000079
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000634
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000277
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000476
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000198
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00214
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000396
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365433,0.319245,0.08046,0,0,0,0.00158,0.244117,0.094215,0.741721,1,0.582986,0.110322,0.01591,0.00791,0.699838,0.008101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000515
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006351
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007156
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038785
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010162
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003387
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003853
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038785
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006775
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038785
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002795
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.037091
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000296
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000974
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.025955
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003768
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001651
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003811
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001567
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00199
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003895
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001905
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688204,0.057471,0.247191,0,0,0.099022,0.20258,1,0.949568,0,0,0.036692,0.021439,0.930623,0.853658,1,0.011994,0.014292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001863
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001424
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001202
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000063
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001218
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.006628
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000775
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000791
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001392
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121642,0.149489,0.057471,0,0.186047,0,0,0.052311,0.531818,0.741721,1,0.582986,0.157297,0.021453,0.154857,0.227064,0.480096,0,0.004654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001803
